id,jobTitle,companyName,locations,skills
1032900249,Kepala Bengkel Mobil,Master Auto Care,Medan,kepala
1032900123,Process And Cleaning Validation Engineer,PT Sanbe Farma,Cimahi,"and, engineer"
1032899428,Store Designer Assistant Manager (Jakarta Selatan),PT.XIAOMI COMMUNICATIONS INDONESIA,Jakarta Selatan,"assistant, design, designer, jakarta, manager, selatan, store"
1032899696,Instalasi Telco Team Leader (Kabupaten Sukoharjo),PT Juma Batu Palas,Jawa Tengah,"kab, kabupaten, lead, leader, team"
1032899512,Account Executive Carrier,PT Biznet Gio Nusantara,Jakarta Raya,"account, car, executive"
1032899423,Mortgage Specialist (Jawa Timur),PT Bank Danamon Indonesia Tbk (DSP),Surabaya,"specialist, timur"
1032900129,Operator Maintenance,PT BANSHU PLASTIC INDONESIA,Bekasi,operator
1032899533,SHE System & Training Specialist,PT Global Makara Teknik,Jakarta Pusat,"specialist, system"
1032899748,Marketing Agent Officer (Kab Bandung Barat),PT Swapro International,Bandung,"agent, and, bandung, barat, kab, marketing, office, officer"
1032900062,Promotor Smartfren (Kab. Kediri),PT Trimitra Putra Mandiri,Kediri,kab
1032899764,Sales Merchandiser,PT Siprama Cakrawala,Kediri,"and, les, sales"
1032899225,Marketing Event,PT Padang Golf Bukit sentul,Bogor,marketing
1032900178,Administrator,PT Ultra Sakti,Jakarta Utara,admin
1032899686,"Training & Development
(Jakarta Pusat)",PT Sumaco Wahana Utama,Jakarta Pusat,"development, jakarta, pusat"
1032900197,Staf Akunting (Kabupaten Bandung Barat),PT Dialogue Garmindo Utama,Bandung,"and, bandung, barat, kab, kabupaten"
1032899732,Staff Showroom,PT Anugerah Mulia Sentosa,Yogyakarta,staff
1032899751,Salesman,CV SITI OETOMO,Kediri,"les, sales"
1032899819,Project Operation Manager,PT Acset Indonusa Tbk,Medan,"manager, operation, project"
1032900266,Site Support & Maintenance (Cisarua),PT. Bobobox Mitra Indonesia,Bogor,support
1032899731,SPV Produksi (APOTEKER),PT Graha Farma,Jawa Tengah,spv
1032904961,Supir,PT. Multi Daya Sinergi Bersama,Tangerang,
1032900165,Social Media Lead (Jakarta Utara),PT.XIAOMI COMMUNICATIONS INDONESIA,Jakarta Utara,"jakarta, lead, media, social, utara"
1032899830,E-Commerce Supervisor ( Tokopedia ),PT Oase Teknologi Asia,Jakarta Utara,supervisor
1032900265,SME Relationship Manager (Medan),PT Bank Danamon Indonesia Tbk (DSP),Medan,"manager, medan"
1032900162,Senior Tax Specialist,PT. Pintar Inovasi Digital,Jakarta Pusat,"senior, specialist, tax"
1032899988,Administration Officer (Kota Bandung),PT Mikatasa Agung,Bandung,"admin, and, bandung, kota, office, officer"
1032899939,Senior Merchandiser,PT Ameya Living Style Indonesia,"Yogyakarta,Bantul","and, senior"
1032899834,Manager Produksi (Medan),PT Damai Abadi,Medan,"manager, medan"
1032899383,Assistant Supervsior Finishing,PT Ameya Living Style Indonesia,"Yogyakarta,Bantul",assistant
1032899884,Project Operation Manager,PT Acset Indonusa Tbk,Malang,"manager, operation, project"
1032899333,System Analyst - Cirebon,PT Astra Graphia Tbk,Cirebon,"analyst, system"
1032899380,Business Executive (Tangerang Selatan),PT Dima Indonesia,Tangerang,"business, executive, selatan, tangerang"
1032899854,Graphic Designer,PT INTI NYA TEKNOLOGI,Jakarta Utara,"design, designer, graphic"
1032900091,Officer K3PL,PT Permata Karya Jasa,Jakarta Pusat,"office, officer"
1032900032,Operator Outlet Kebab (Jakarta Barat),PT Sari Kreasi Boga,Jakarta Utara,"barat, jakarta, operator"
1032900097,Local Buyer (Surabaya),PT. Katalisator Asa Indonesia,Jakarta Pusat,surabaya
1032900204,Mechanical Technician,PT Alpha Utama Mandiri,Surabaya,
1032899995,Staff HRD (Cimahi),PT Dialogue Garmindo Utama,Cimahi,staff
1032899979,New Business Activation Executive,PT Bayer Indonesia,Jakarta Raya,"business, executive, new"
1032899982,Pricing And Promotion Jr Manager,PT. Katalisator Asa Indonesia,Jakarta Pusat,"and, manager"
1032899967,Marketing,CV SITI OETOMO,Kediri,marketing
1032899674,Guest Relation Officer,PT Padang Golf Bukit sentul,Bogor,"office, officer"
1032899216,System Analyst - Lampung,PT Astra Graphia Tbk,Lampung,"analyst, system"
1032900076,Operator Outlet Kebab (Bekasi),PT Sari Kreasi Boga,Bekasi,"bekas, operator"
1032900116,Team Leader DigiPrime,PT Bank DBS Indonesia,Jakarta Pusat,"lead, leader, team"
1032899903,Media Buyer Staff / Specialist,PT Oase Teknologi Asia,Jakarta Utara,"media, specialist, staff"
1032900221,Plant Quality System Auditor,"PT Goodyear Indonesia, Tbk",Bogor,"audit, quality, system"
1032900176,Social Media Lead (Jakarta Pusat),PT.XIAOMI COMMUNICATIONS INDONESIA,Jakarta Pusat,"jakarta, lead, media, pusat, social"
1032900185,Merchandising Staff (Cimahi),PT Dialogue Garmindo Utama,Cimahi,"and, staff"
1032899950,Purchasing Officer (Jakarta Selatan),PT Bersama Bangun Persada,Jakarta Selatan,"jakarta, office, officer, purchasing, selatan"
1032899515,Graphic Design,PT. MAXX BROTHER INDONESIA,Jakarta Barat,"design, graphic"
1032899410,Sales Promotor,PT Distributor Gadget Indonesia,Jakarta Pusat,"les, sales"
1032899845,Project Operation Manager,PT Acset Indonusa Tbk,Jember,"manager, operation, project"
1032900034,Executive Housekeeper,Hotel Mercure Jakarta Simatupang,Jawa Tengah,executive
1032899615,Preschool Teacher (Sudirman),KYZN,Jakarta Selatan,
1032899409,Sales Officer (Sales Representative),CV Jakarta Allum Foil,Jakarta Selatan,"les, office, officer, representative, sales"
1032899491,Staf Rekrutmen,PT Bank Central Asia Tbk,Jakarta Raya,
1032899716,Instalasi Telco Member (Kota Surakarta),PT Juma Batu Palas,Jawa Tengah,kota
1032899484,Product Business Manager (Automotive - 2W) (Jakarta Pusat),PT Santiniluwansa Lestari,Jakarta Pusat,"business, jakarta, manager, product, pusat"
1032905021,"Head of Audit Services, Indonesia",PT Asuransi Jiwa Manulife Indonesia,Jakarta Raya,"audit, head, indonesia, service"
1032899948,"Deputy Country Manager, Indonesia",Coda Payments,Jakarta Raya,"indonesia, manager"
1032899504,Branch Staff (Multiroles as Front Office & Housekeeping Staff) (Jakarta Pusat),PT. Bobobox Mitra Indonesia,Jakarta Pusat,"front, jakarta, les, office, pusat, staff"
1032899526,Branch Staff (Multiroles as Front Office & Housekeeping Staff) (Jakarta Timur),PT. Bobobox Mitra Indonesia,Jakarta Timur,"front, jakarta, les, office, staff, timur"
1032899541,Instalasi Telco Engineer (Kabupaten Kendal),PT Juma Batu Palas,Jawa Tengah,"engineer, kab, kabupaten"
1032900199,Supervisor Administration,PT Thiess Contractors Indonesia,"Balikpapan,Bali","admin, supervisor"
1032899511,CNC Technician,PT Alpha Utama Mandiri,Surabaya,
1032899692,Foreman Produksi Instrument,PT Sutrakabel Intimandiri,Bogor,for
1032899661,"Training & Development
(Jakarta Barat)",PT Sumaco Wahana Utama,Jakarta Barat,"barat, development, jakarta"
1032900212,Director - Assurance - Risk Assurance IT Audit,"Pers. KAP Tanudiredja, Wibisana & Rekan (PWC Indonesia)",Jakarta Raya,"audit, director"
1032899276,Video Editor,PT INTI NYA TEKNOLOGI,Jakarta Utara,
4013495,Waiter / Waitress,Bandoengsche Melk Centrale Resto & Lounge,Bandung,
1032899925,"Koordinator Lapangan
(Kota Tamgerang Selatan)",PT. Berlian Djaya Nusantara,Tangerang,"kota, selatan"
1032899519,SPG Mobile Dampit,PT Siprama Cakrawala,Malang,
1032900166,Java Developer,PT Buana Varia Komputama,Jakarta Selatan,developer
1032899318,Sales Admin Intern,PT. Katalisator Asa Indonesia,Jakarta Pusat,"admin, intern, les, sales"
1032899339,System Analyst - Cikarang,PT Astra Graphia Tbk,Bekasi,"analyst, system"
1032900207,Business Analytics Officer,PT Bank DBS Indonesia,Jakarta Pusat,"business, office, officer"
1032899919,Assistant Chief Engineering,Hotel Mercure Jakarta Simatupang,Jakarta Raya,"assistant, engineer, engineering"
1032900074,Graduate Sales Engineer,Ciena,Jakarta Raya,"engineer, les, sales"
1032900089,Front Office,Cendana Printama,Jawa Tengah,"front, office"
1032648679,Cost Management Analyst - Senior Associate,PT FinAccel Teknologi Indonesia,Jakarta Raya,"analyst, associate, management, senior"
1032900013,Customer Success Executive,PT Infobip Technology Indonesia,Jakarta Raya,"customer, executive"
1032899203,Recruitment Staff,PT Indodax,Jakarta Selatan,staff
1032826351,Module Lead Process,PT Bentoel Prima,Malang,lead
1032899367,Engineer Freelance (Kramat Jati),PT Graha Karya Informasi,Jakarta Timur,"engineer, freelance"
1032826349,Finance Operations Associate,PT Mid Solusi Nusantara,Indonesia,"associate, finance, operation"
1032648639,RETAIL & MARKETING ACTIVATION LEAD,PT Quiksilver Indonesia,Indonesia,"lead, marketing, retail"
1032826338,Production Administration,PT Bentoel Prima,Malang,"admin, product, production"
1032813791,Account Executive,PT Intel Indonesia Corporation,Jakarta Raya,"account, executive"
1032813772,Marketing / Sales / Product Support,Caterpillar,Jakarta Raya,"les, marketing, product, sales, support"
1032648582,Schneider Graduate Program - Commercial,PT Schneider Indonesia,Jakarta Selatan,
1032826358,Data Governance Analyst,PT Tirta Investama ( Danone Aqua ),Jakarta Raya,"analyst, data"
1032899475,Associate Product Manager,Transfez,Jakarta Selatan,"associate, manager, product"
1032900186,Operator Produksi,PT OS Selnajaya Indonesia,Bekasi,operator
1032826343,Assistant F&B Outlet Manager,Hotel Raffleshom (Bandung),Jakarta Raya,"assistant, manager"
1032648651,UX Lead,PT Asuransi Allianz Life Indonesia,Jakarta Raya,lead
1032826333,Project Finance Officer,Plan International Indonesia,Yogyakarta,"finance, office, officer, project"
1032900182,Leader Store Keeper,Colette Lola,Jakarta Selatan,"lead, leader, store"
1032648587,Admin Sales (Makassar),PT Mitra Pinasthika Mustika (MPM Rent),Makassar,"admin, les, sales"
4013493,Marketing PR,PT Vangarnis Jaya Abadi,Jakarta Utara,marketing
1032899895,Daily Worker Steward,Kanvaz Patisserie Seminyak,Badung,
1032813771,Field Sales Manager,PT Intel Indonesia Corporation,Jakarta Raya,"field, les, manager, sales"
1032693192,Account Executive - Semarang,PT Eden Pangan Indonesia,Jawa Barat,"account, executive"
1032648588,Knowledge Management Specialist,Plan International Indonesia,Jakarta Raya,"management, specialist"
1032858082,FDA (Front Desk Agent,Sakura Park Hotel & Residence,Bekasi,"agent, front"
1032813802,OFFICER - ADMIN CENTRAL PROJECT (BEKASI),"PT Summarecon Agung, Tbk",Tangerang,"admin, bekas, office, officer, project"
1032813774,Jr Supply Chain Finance Manager (Source),Dutch Lady Milk Industries,Jakarta Timur,"finance, manager"
1032813801,Cook/Serving,Hejo Eatery,Jakarta Pusat,cook
1032899332,Cook,Roti Romi,Jakarta Selatan,cook
1032899891,Duty Manager,Marriott International,Seminyak,manager
1032813811,Industry Technical Specialist,PT Intel Indonesia Corporation,Jakarta Raya,"specialist, technical"
1032899659,IR & Legal Supervisor,PT OS Selnajaya Indonesia,Karawang,"legal, supervisor"
1032813788,FULL STACK DEVELOPER (Pradita University),"PT Summarecon Agung, Tbk",Tangerang,developer
1032899975,Assistant or Associate Professor in Veterinary Parasitology,Oklahoma State University,Indonesia,"assistant, associate"
1032899956,Coord-Training,Marriott International,"Bintan,Riau",
1032899932,Sous Chef,Marriott International,Seminyak,chef
1032899887,Front End Developer,Zettabyte sebagai rekruter Zettabyte Pte Ltd,Yogyakarta,"developer, front"
1032899655,Field Collection Gowa,PT SWAKARYA INSAN MANDIRI,Gowa,field
1032899388,Product Manager,Transfez,Jakarta Selatan,"manager, product"
1032899386,Demi Chef,KYZN,Tangerang,chef
1032899271,TTS Indonesia Onboarding Head,Citigroup Inc.,Jakarta Raya,"head, indonesia"
1032899785,Community Officer,Transfez,Jakarta Selatan,"office, officer"
1032899583,Sales  Marketing,PT. Einstein Gempita Dunia,Bogor,"les, marketing, sales"
1032899306,Engineer Freelance (Kutawaringin),PT Graha Karya Informasi,Bandung,"engineer, freelance"
1032899209,Sales Marketing,Dil Rani Restaurant,Sleman,"les, marketing, sales"
1032899701,Reconciliation Officer,Transfez,Jakarta Selatan,"office, officer"
1032899881,Marketing Communication Officer,Colette Lola,Jakarta Selatan,"marketing, office, officer"
1032900104,Preschool Teacher (BSD),KYZN,Tangerang,
1032899924,Hostess,Marriott International,Ubud,
1032899893,Marketing Executive,Bayak cargo,Depok,"executive, marketing"
1032899909,Social Media Intern,Transfez,Jakarta Selatan,"intern, media, social"
1032899379,Sr Social Media Specialist,Transfez,Jakarta Selatan,"media, social, specialist"
1032899689,Legal Officer,Transfez,Jakarta Selatan,"legal, office, officer"
1032900257,Information Management Assistant - Open to USEFM Only,American Embassy,Jakarta Raya,"assistant, for, management"
1032900245,Remedial Officer,PT SWAKARYA INSAN MANDIRI,Jember,"media, office, officer"
1032899377,Cook Helper,KYZN,Tangerang,cook
1032899362,Cook Helper,Roti Romi,Jakarta Selatan,cook
1032899851,(Senior) Accountant for Louis Vuitton Indonesia,Louis Vuitton,Indonesia,"account, for, indonesia, senior"
1032899937,INOVASI - Numeracy Consultant,Palladium Group,Jakarta Raya,consultant
1032899521,Manager on Duty,Marriott International,Jakarta Raya,manager
1032899914,Admin Assistant-Food & Bev,Marriott International,"Bintan,Riau","admin, assistant, food"
1032899364,Social Media Executive,Transfez,Jakarta Selatan,"executive, media, social"
1032899348,Host/Hostess,Marriott International,Surabaya,
1032899766,Sales Manager,Marriott International,Seminyak,"les, manager, sales"
1032899407,Steward,KYZN,Tangerang,
1032904809,Medical Training & Relations Manager,L'Oréal,Jakarta Raya,manager
1032899984,Daycare Staff (Sudirman),KYZN,Jakarta Selatan,"car, staff"
1032899595,Server,Dil Rani Restaurant,Sleman,
1032900033,Leader Bakery,Colette Lola,Jakarta Selatan,"lead, leader"
1032899978,Cluster Director of Food & Beverages,Hotel Grand Hyatt Bali,Bali,"director, food"
1032899540,Tukang Jarit Garment,CV Promoda Kreasi Ultima,Denpasar,
1032899704,Sr Compliance Officer,Transfez,Jakarta Selatan,"office, officer"
1032899973,Commis,Marriott International,Senggigi,
1032899347,Software Quality Assurance - On Site,Transfez,Jakarta Selatan,quality
1032900174,Admin (Sudirman),KYZN,Jakarta Selatan,admin
1032899219,Processing Officer (Finance & Accounting),Pt. Mentari Mas Multimoda,Surabaya,"account, accounting, finance, office, officer"
1032899489,Chef de Cuisine-Banquets,Marriott International,Bali,chef
1032813783,Jr Supply Chain Finance Manager (Source),Friesland Campina,Jakarta Timur,"finance, manager"
1032899946,Daycare Staff (BSD),KYZN,Tangerang,"car, staff"
1032900253,Sales Coordinator,Marriott International,Seminyak,"coordinator, les, sales"
1032900231,Finance and Administration Manager,Palladium Group,Indonesia,"admin, and, finance, manager"
1032899920,Chef de Partie - Banquet Hot,Marriott International,Bali,chef
1032899912,Back End Developer,Zettabyte sebagai rekruter Zettabyte Pte Ltd,Yogyakarta,developer
1032648539,"Senior Software Engineer (Frontend), Infrastructure Engineering - Gopay",PT Aplikasi Karya Anak Bangsa,Jakarta Raya,"engineer, engineering, front, senior"
1032899315,Engineer Freelance (Sawah Besar),PT Graha Karya Informasi,Jakarta Pusat,"engineer, freelance"
1032648585,QA Engineer - Money Management,PT Aplikasi Karya Anak Bangsa,Jakarta Raya,"engineer, management"
1032826341,Engineering Attendant (Kitchen Equipement),ibis Styles Jakarta Sunter,Jakarta Raya,"engineer, engineering"
1032900189,Development Operations,CBN Group,Jakarta Raya,"development, operation"
1032899467,Food & Beverage Manager,ibis Styles Jakarta Sunter,Jakarta Raya,"food, manager"
1032899331,Engineer Freelance (Cipatat),PT Graha Karya Informasi,Bandung,"engineer, freelance"
1032899905,Demi Chef de Partie - Beach Club,Marriott International,Bali,chef
1032899253,Property Maintenance,Marriott International,Senggigi,
1032648646,iOS Developer,PT Asuransi Allianz Life Indonesia,Jakarta Raya,developer
1032899552,Book Keeper/Accounting,CV Promoda Kreasi Ultima,Denpasar,"account, accounting"
1032648619,Sr. Specialist Commercial Quality & External Manufaturing,PT Mondelez Indonesia,Jakarta Raya,"quality, specialist"
1032900066,Admin Produksi,PT OS Selnajaya Indonesia,Bekasi,admin
1032648633,TAX - Transfer Pricing Consultant Manager,PT Ernst & Young Indonesia,Jakarta Raya,"consultant, manager, tax"
1032899581,Production Admin,CV Promoda Kreasi Ultima,Denpasar,"admin, product, production"
1032899309,CDP,KYZN,Tangerang,
1032899323,Engineer Freelance (Cileungsi),PT Graha Karya Informasi,Bogor,"engineer, freelance"
1032899943,Senior DevOps Engineer,Carousell,Indonesia,"engineer, senior"
1032899780,Jr UI/UX Designer,Transfez,Jakarta Selatan,"design, designer"
1032900148,Admin/FInance,Bayak cargo,Depok,"admin, finance"
1032899670,Assistant Chief Engineer,ibis Styles Jakarta Sunter,Jakarta Raya,"assistant, engineer"
1032648675,"Pricing & Supply Business Analyst, GoFood",PT Aplikasi Karya Anak Bangsa,Jakarta Raya,"analyst, business, food"
1032899586,Waiter,Marriott International,Senggigi,
1032900018,Content Creator (Freelancer),AILIMA,Jakarta Raya,"content, creator, freelance"
1032899344,Engineer Freelance (Pademangan),PT Graha Karya Informasi,Jakarta Utara,"engineer, freelance"
1032899959,Security Admin,Hotel Grand Hyatt Bali,Bali,admin
1032900238,Customer Service Specialist,Beaudelab,Badung,"customer, service, specialist"
1032899986,Social Media Lead,Transfez,Jakarta Selatan,"lead, media, social"
1032648560,Industry & Buildings Project Manager,Royal HaskoningDHV Indonesia,Jakarta Raya,"manager, project"
1032900053,Senior Vice President - Indonesia TTS Client Operations Head - Hybrid,Citigroup Inc.,Jakarta Raya,"head, indonesia, operation, senior"
1032899509,Senior Project Manager,DANA,Jakarta Selatan,"manager, project, senior"
1032900214,Digital Marketing Manager,Marriott International,Seminyak,"digital, manager, marketing"
1032899353,Cook,KYZN,Tangerang,cook
1032899355,Digital Marketing,Bayak cargo,Depok,"digital, marketing"
1032899242,"Manager on Duty (MOD) The Ritz-Carlton,Bali",Marriott International,Bali,"car, manager"
1032899311,Software Quality Assurance - Remote,Transfez,Jakarta Selatan,quality
1032900142,Admin (BSD),KYZN,Tangerang,admin
1032648505,UI/UX Designer,Healthcare Provider & Hospital Group,Tangerang,"design, designer"
1032899632,Demand Planner - Surabaya,Philip Morris International,Indonesia,"and, surabaya"
1032899421,Steward Supervisor,KYZN,Tangerang,supervisor
1032899688,Technical Support Cloud,CBN Group,Jakarta Raya,"support, technical"
1032899752,Security,Dil Rani Restaurant,Sleman,
1032899951,Daily Worker Pastry/Bakery,Kanvaz Patisserie Seminyak,Badung,
1032899616,Cook,Dil Rani Restaurant,Sleman,cook
1032899602,Tiktok Content Planner,PT Billa Corp Indonesia,Sleman,content
1032899316,Complex PA Supervisor,Marriott International,Surabaya,supervisor
1032900041,Artists Management & Live Deputy Manager,Universal Music,Jakarta Raya,"management, manager"
1032648641,Senior Banking Consultant,PT ABeam Consulting Indonesia,Jakarta Raya,"consultant, senior"
1032648677,Finance and Treasury,"PT Astra International,Tbk�Toyota Sales Operation",Jakarta Utara,"and, finance"
1032900152,Coach Soccer,KYZN,Jakarta Selatan,
1032899899,Supervisor-Front Office,Marriott International,"Bintan,Riau","front, office, supervisor"
1032648509,HRD MANAGER,Jakarta Consulting,Jakarta Raya,manager
1032648593,Schneider Graduate Program - Commercial,PT Schneider Indonesia,Jakarta Selatan,
1032826350,Senior Merchandiser Ecommerce,Kawanlama,Indonesia,"and, senior"
1032648549,"Senior Associate, Development Engineering Packaging",PT SC Johnson And Son Indonesia,Jakarta Timur,"associate, development, engineer, engineering, senior"
1032899354,Engineer Freelance (Kebayoran Lama),PT Graha Karya Informasi,Jakarta Selatan,"engineer, freelance"
1032899312,Guest Service Agent,Marriott International,Bandung,"agent, service"
1032899227,Executive-Sales,Marriott International,Ubud,"executive, les, sales"
1032648565,ICT Client Manager,PT BSI Group Indonesia,Jakarta Raya,manager
1032826345,Chef De Partie,ibis Styles Jakarta Sunter,Jakarta Raya,chef
1032899697,Dokter,Luisa Skincare,Yogyakarta,
1032648573,Staf Pajak,PT Provis Garuda Services,Jakarta Pusat,
1032773432,Area Sales Manager (ASM) - Medan,PT Asuransi Cigna,Jawa Barat,"area, les, manager, medan, sales"
1032891699,Production Planner,PT Flextronics Technology Indonesia,"Batam,Riau","product, production"
1032648572,Senior Asset Finance Consultant,PT ABeam Consulting Indonesia,Jakarta Raya,"consultant, finance, senior"
1032826336,Commis - Daily Worker,ibis Styles Jakarta Sunter,Jakarta Raya,
1032773449,Professional Insurance Advisor  (PIA) - Surabaya,PT Asuransi Cigna,Jawa Barat,surabaya
1032668640,Business Development Spesialist,PT. Rukita Bhinneka Indonesia,Jakarta Raya,"business, development"
1032668657,TELEMARKETING - Jabodetabek,PT Asuransi Cigna,Jawa Barat,marketing
1032654013,UI/UX Designer,PT Logique Digital Indonesia,Jakarta Raya,"design, designer"
1032693049,Sous Chef-Pastry,PT Menara Permata Properti (Citadines Kuta Beach Bali),Kuta,chef
1032648645,Bartender,PT Sumbermitra Wisata Graha,Jakarta Raya,
1032648598,Account Executive - Semarang,PT Eden Pangan Indonesia,Jawa Timur,"account, executive"
1032648644,Admin Gudang,PT Crowde Membangun Bangsa,Jakarta Selatan,admin
1032648594,Sales Associate (SPG/SPB) Area Jakarta Utara,PT Home Credit Indonesia,Jakarta Utara,"area, associate, jakarta, les, sales, utara"
1032826357,Front Desk Agent,ibis Styles Jakarta Sunter,Jakarta Raya,"agent, front"
1032826334,Engineering Attendant - Daily Worker,ibis Styles Jakarta Sunter,Jakarta Raya,"engineer, engineering"
1032648547,Aftersales Admin,PT Mid Solusi Nusantara,Jakarta Raya,"admin, les, sales"
1032648655,Instrument Engineer,PT Schlumberger Geophysics Nusantara,Cikarang,engineer
1032648543,Scrum Master & Engineering Coach,PT Asuransi Allianz Life Indonesia,Jakarta Raya,"engineer, engineering"
1032648501,GM Secretary,Marriott International,Makassar,
1032648632,HR Generalist Staff,"PT Asuransi Bintang, Tbk",Indonesia,staff
1032648637,Site Representative,"PT Goodyear Indonesia, Tbk",Bogor,representative
1032648635,Guest Service Officer,Hotel Grand Hyatt Bali,Bali,"office, officer, service"
1032826346,Chef De Partie - Pastry,ibis Styles Jakarta Sunter,Jakarta Raya,chef
1032648660,Cluster Financial Controller,Marriott International,Seminyak,control
1032648653,Associate Creative Designer-Indonesia,PT Ecart Webportal Indonesia,Indonesia,"associate, design, designer, indonesia"
1032648627,Customer Business Intelligence Junior Officer,PT Global Digital Niaga,Jakarta Raya,"business, customer, junior, office, officer"
1032657002,Assistant Director of Sales - Corporate,Marriott International,Jakarta Raya,"assistant, corporate, director, les, sales"
1032648504,Education Counsellor (UK) - Bali,IDP International Education Specialists,Denpasar,
1032707685,FUNDING OFFICER BANK,PT Finfleet Teknologi Indonesia,Jakarta Selatan,"office, officer"
1032648630,Category Lead Fashion Acc (Marketplace)-Indonesia,PT Ecart Webportal Indonesia,Indonesia,"indonesia, lead"
1032730334,Process Engineer Factory Logistics - Plant Karawang,Philip Morris International,Indonesia,engineer
1032648666,Food & Beverage Supervisor,Marriott International,Jakarta Raya,"food, supervisor"
1032648684,Food & Beverage Administrator,Marriott International,Kuta,"admin, food"
1032648510,Sharia financing Policy & Governance Specialist,PT Bank Jago Tbk,Jakarta Raya,specialist
1032826360,Producer (Live Play Mobile) - Jakarta,Tripledot Studios,Indonesia,jakarta
1032648563,QC Insurance Staff,PT Provis Garuda Services,Jakarta Pusat,staff
1032648617,Executive Chef,Grand Hyatt Jakarta,Jakarta Raya,"chef, executive"
1032648525,OFFICER - RESEARCH,"PT Summarecon Agung, Tbk",Tangerang,"office, officer"
1032648621,Finance Intern,PT ABC Cooking Studio Indonesia,Jakarta Raya,"finance, intern"
1032648520,Private Sector Liaison & Partnership-Building Officer (NOA):Improving Workers' Rights,International Labour Organization,Jakarta Raya,"office, officer, privat"
1032723531,Accounting Staff,boleh.net.id,Jakarta Raya,"account, accounting, staff"
1032648676,Accountant,Marriott International,Yogyakarta,account
1032657032,Cataloger,Gokomodo,Jakarta Raya,
1032648591,Programmer PHP,Steven sebagai rekruter PT.Transporindo Agung Sejahtera,Sumatera Utara,
1032654144,Graphic Designer,Hypefast,Jakarta Raya,"design, designer, graphic"
1032648626,Monitoring and Evaluation Officer (NOB): Improving Workers' Rights in the Rural Sector,International Labour Organization,Jakarta Raya,"and, office, officer"
1032648657,Data Engineer,A Personal Finance Application Helping Indonesian Consumers,Jakarta Barat,"data, engineer"
1032648599,Development Program,"PT Astra International,Tbk�Toyota Sales Operation",Jakarta Utara,development
1032648664,Senior Back End Engineer,A Personal Finance Application Helping Indonesian Consumers,Jakarta Barat,"engineer, senior"
1032648503,Fitness Instructor,Marriott International,Jakarta Raya,
1032648589,Coord-Human Resources,Marriott International,Lampung,
1032648661,Manager.HSE.I,National Oilwell Varco,"Batam,Riau",manager
1032648584,Apprenticeship - Customer Onboarding & Priority Management,Prudential Corporation Asia,Jakarta Raya,"customer, management"
1032648615,IT Supervisor,Anantara Seminyak Bali,Kuta,supervisor
1032648522,Bartender,Marriott International,Jakarta Raya,
1032648678,Executive Chef,Marriott International,Yogyakarta,"chef, executive"
1032648623,Junior / Software Engineer,Qontak,Jakarta Selatan,"engineer, junior"
1032648625,Chef de Cuisine - Banquet & EDR,Marriott International,Jakarta Raya,chef
1032648516,Card & Delivery Lead,PT Bank Jago Tbk,Jakarta Raya,"car, lead"
1032648612,Cash and Trade - FPCS Processor,Citigroup Inc.,Jakarta Raya,and
1032648506,Purchasing Officer,PT Saf Indonusa,Malang,"office, officer, purchasing"
1032648533,Citiphone Training Officer,Citigroup Inc.,Jakarta Raya,"office, officer"
1032648578,"Intern, Visual Communication Design (4 months contract)",SecondMuse,Bali,"design, intern"
1032904836,Fund Accounting Staff,Deutsche Bank,Jakarta Raya,"account, accounting, staff"
1032648535,Legal Commercial and Projects Officer,PT Chandra Asri Petrochemical Tbk,Indonesia,"and, legal, office, officer, project"
1032648531,Commis II-Pastry,Marriott International,Bali,
1032648541,QC Engineer,Healthcare Provider & Hospital Group,Tangerang,engineer
4013490,Performance Test Engineer,PT Appfuxion Consulting,Jakarta Raya,"engineer, for"
1032648511,BUSINESS DEVELOPMENT,Think Web,Jakarta Raya,"business, development"
1032648562,UGM - Legal,DANA,Jakarta Selatan,legal
4013489,Purchasing Staff Kontraktor Infrastruktur,PT Materee Nusantara Utama,Jakarta Raya,"purchasing, staff"
4013487,Cashier,Bandoengsche Melk Centrale Resto & Lounge,Jawa Barat,
4013486,District Manager BATAM,PT Home Credit Indonesia,Batam,manager
4013484,Sales Manager Proyek Bahan Material Infrastruktur,PT Materee Nusantara Utama,Jakarta Raya,"les, manager, sales"
4013483,Technician - Mechanical Electrical Instrument,PT Xian Sinar Matahari Indonesia,Jakarta Raya,
4002789,Beautician,Khayangan Beauty Studio,Sleman,
4013480,Telemarketing (Part Time),PT Fuse Nano Tekno,Jakarta Barat,marketing
4013479,Finance Accounting Restaurant,PT Vangarnis Jaya Abadi,Jakarta Utara,"account, accounting, finance, restaurant"
4013475,Sales Specialist Alat Kesehatan,PT Delta Digital Technology,Jakarta Raya,"les, sales, specialist"
4013474,Student Services Staff - BINUS Bandung,Yayasan Bina Nusantara,Bandung,"and, bandung, service, staff"
4013473,Subject Content Coordinator - Finance (International Program),Yayasan Bina Nusantara,Jakarta Raya,"content, coordinator, finance, intern"
4013472,ENGINEER,PT Central Coolindo Lestari,Bekasi,engineer
4013471,IT STAFF,PT Central Coolindo Lestari,Bekasi,staff
4013470,SALES ENGINEER,PT Central Coolindo Lestari,Bekasi,"engineer, les, sales"
4013466,Admin toko & market place,Pt clinindo tama indonesia,Jakarta Barat,admin
4013464,Leadership Instructor,,Papua,"lead, leader"
